station,date,tmpf
SFO,2019-11-08,54
SFO,2019-11-08,52
SFO,2019-11-08,52
SFO,2019-11-08,55
SFO,2019-11-08,55
SFO,2019-11-08,52
SFO,2019-11-08,52
SFO,2019-11-08,52
SFO,2019-11-08,53.1
SFO,2019-11-08,54
SFO,2019-11-08,55.9
SFO,2019-11-08,57.9
SFO,2019-11-08,57.9
SFO,2019-11-08,61
SFO,2019-11-08,57.9
SFO,2019-11-08,57.9
SFO,2019-11-08,55
SFO,2019-11-08,53.1
SFO,2019-11-08,54
SFO,2019-11-08,53.1
SFO,2019-11-08,53.1
SFO,2019-11-08,52
SFO,2019-11-08,52
SFO,2019-11-08,52
SFO,2019-11-09,52
SFO,2019-11-09,51.1
SFO,2019-11-09,51.1
SFO,2019-11-09,50
SFO,2019-11-09,52
SFO,2019-11-09,52
SFO,2019-11-09,50
SFO,2019-11-09,51.1
SFO,2019-11-09,50
SFO,2019-11-09,50
SFO,2019-11-09,50
SFO,2019-11-09,48.2
SFO,2019-11-09,48.9
SFO,2019-11-09,50
SFO,2019-11-09,51.1
SFO,2019-11-09,51.1
SFO,2019-11-09,50
SFO,2019-11-09,48.9
SFO,2019-11-09,52
SFO,2019-11-09,53.1
SFO,2019-11-09,52
SFO,2019-11-09,55
SFO,2019-11-09,55
SFO,2019-11-09,55.9
SFO,2019-11-09,57.9
SFO,2019-11-09,57.9
SFO,2019-11-09,57.9
SFO,2019-11-09,55
SFO,2019-11-09,52
SFO,2019-11-09,52
SFO,2019-11-09,53.1
SFO,2019-11-09,52
SFO,2019-11-09,52
SFO,2019-11-09,52
SFO,2019-11-10,52
SFO,2019-11-10,52
SFO,2019-11-10,52
SFO,2019-11-10,52
SFO,2019-11-10,50
SFO,2019-11-10,50
SFO,2019-11-10,50
SFO,2019-11-10,50
SFO,2019-11-10,50
SFO,2019-11-10,50
SFO,2019-11-10,52
SFO,2019-11-10,52
SFO,2019-11-10,52
SFO,2019-11-10,54
SFO,2019-11-10,53.1
SFO,2019-11-10,55
SFO,2019-11-10,55.9
SFO,2019-11-10,57.9
SFO,2019-11-10,61
SFO,2019-11-10,61
SFO,2019-11-10,55.9
SFO,2019-11-10,53.1
SFO,2019-11-10,55
SFO,2019-11-10,52
SFO,2019-11-10,52
SFO,2019-11-10,53.1
SFO,2019-11-10,53.1
SFO,2019-11-10,53.1
SFO,2019-11-11,53.1
SFO,2019-11-11,53.1
SFO,2019-11-11,50
SFO,2019-11-11,51.1
SFO,2019-11-11,48.9
SFO,2019-11-11,46.9
SFO,2019-11-11,51.1
SFO,2019-11-11,50
SFO,2019-11-11,50
SFO,2019-11-11,50
SFO,2019-11-11,52
SFO,2019-11-11,52
SFO,2019-11-11,53.1
SFO,2019-11-11,55.4
SFO,2019-11-11,54
SFO,2019-11-11,55
SFO,2019-11-11,55
SFO,2019-11-11,55.9
SFO,2019-11-11,55.9
SFO,2019-11-11,60.1
SFO,2019-11-11,62.1
SFO,2019-11-11,63
SFO,2019-11-11,66
SFO,2019-11-11,66.9
SFO,2019-11-11,71.1
SFO,2019-11-11,66.9
SFO,2019-11-11,66
SFO,2019-11-11,66
SFO,2019-11-11,64
SFO,2019-11-11,64
SFO,2019-11-11,62.1
SFO,2019-11-11,60.1
SFO,2019-11-12,57.9
SFO,2019-11-12,55
SFO,2019-11-12,53.1
SFO,2019-11-12,54
SFO,2019-11-12,52
SFO,2019-11-12,52
SFO,2019-11-12,50
SFO,2019-11-12,54
SFO,2019-11-12,55
SFO,2019-11-12,57.9
SFO,2019-11-12,61
SFO,2019-11-12,61
SFO,2019-11-12,64
SFO,2019-11-12,66.9
SFO,2019-11-12,66.9
SFO,2019-11-12,66.9
SFO,2019-11-12,70
SFO,2019-11-12,62.1
SFO,2019-11-12,57.9
SFO,2019-11-12,59
SFO,2019-11-12,57.9
SFO,2019-11-12,55
SFO,2019-11-12,53.1
SFO,2019-11-12,53.1
SFO,2019-11-13,51.1
SFO,2019-11-13,50
SFO,2019-11-13,50
SFO,2019-11-13,50
SFO,2019-11-13,50
SFO,2019-11-13,48.9
SFO,2019-11-13,51.1
SFO,2019-11-13,50
SFO,2019-11-13,51.1
SFO,2019-11-13,54
SFO,2019-11-13,57.9
SFO,2019-11-13,60.1
SFO,2019-11-13,59
SFO,2019-11-13,57.9
SFO,2019-11-13,61
SFO,2019-11-13,59
SFO,2019-11-13,55.9
SFO,2019-11-13,55.9
SFO,2019-11-13,55.9
SFO,2019-11-13,55
SFO,2019-11-13,55
SFO,2019-11-13,55.9
SFO,2019-11-13,55
SFO,2019-11-13,55.9
SFO,2019-11-14,55
SFO,2019-11-14,55.9
SFO,2019-11-14,55.9
SFO,2019-11-14,54
SFO,2019-11-14,53.1
SFO,2019-11-14,54
SFO,2019-11-14,53.1
SFO,2019-11-14,54
SFO,2019-11-14,53.1
SFO,2019-11-14,55.9
SFO,2019-11-14,57
SFO,2019-11-14,57
SFO,2019-11-14,60.1
SFO,2019-11-14,60.1
SFO,2019-11-14,61
SFO,2019-11-14,61
SFO,2019-11-14,59
SFO,2019-11-14,59
SFO,2019-11-14,59
SFO,2019-11-14,57.9
SFO,2019-11-14,59
SFO,2019-11-14,59
SFO,2019-11-14,57.9
SFO,2019-11-14,60.1
SFO,2019-11-14,57.9
SFO,2019-11-14,60.1
SFO,2019-11-14,57.9
SFO,2019-11-15,59
SFO,2019-11-15,60.1
SFO,2019-11-15,57.9
SFO,2019-11-15,60.1
SFO,2019-11-15,57.9
SFO,2019-11-15,57
SFO,2019-11-15,55
SFO,2019-11-15,55.9
SFO,2019-11-15,57.9
SFO,2019-11-15,59
SFO,2019-11-15,60.8
SFO,2019-11-15,61
SFO,2019-11-15,62.1
SFO,2019-11-15,61
SFO,2019-11-15,64
SFO,2019-11-15,64
SFO,2019-11-15,66
SFO,2019-11-15,66
SFO,2019-11-15,59
SFO,2019-11-15,59
SFO,2019-11-15,59
SFO,2019-11-15,59
SFO,2019-11-15,55.9
SFO,2019-11-15,55.9
SFO,2019-11-15,55.9
SFO,2019-11-15,55
SFO,2019-11-15,55.4
SFO,2019-11-15,55
SFO,2019-11-16,55.9
SFO,2019-11-16,55.9
SFO,2019-11-16,55
SFO,2019-11-16,54
SFO,2019-11-16,53.1
SFO,2019-11-16,52
SFO,2019-11-16,53.1
SFO,2019-11-16,53.1
SFO,2019-11-16,52
SFO,2019-11-16,52
SFO,2019-11-16,54
SFO,2019-11-16,52
SFO,2019-11-16,52
SFO,2019-11-16,52
SFO,2019-11-16,52
SFO,2019-11-16,51.8
SFO,2019-11-16,52
SFO,2019-11-16,52
SFO,2019-11-16,52
SFO,2019-11-16,52
SFO,2019-11-16,52
SFO,2019-11-16,53.1
SFO,2019-11-16,53.1
SFO,2019-11-16,55
SFO,2019-11-16,55
SFO,2019-11-16,55
SFO,2019-11-16,55
SFO,2019-11-16,55.9
SFO,2019-11-16,55.9
SFO,2019-11-16,55
SFO,2019-11-16,55.9
SFO,2019-11-16,55.9
SFO,2019-11-16,55.9
SFO,2019-11-16,55
SFO,2019-11-16,59
SFO,2019-11-16,62.1
SFO,2019-11-16,59
SFO,2019-11-16,55.9
SFO,2019-11-16,57.9
SFO,2019-11-16,57.9
SFO,2019-11-16,55
SFO,2019-11-16,55
SFO,2019-11-16,52
SFO,2019-11-16,53.1
SFO,2019-11-16,53.1
SFO,2019-11-17,52
SFO,2019-11-17,53.1
SFO,2019-11-17,52
SFO,2019-11-17,50
SFO,2019-11-17,52
SFO,2019-11-17,53.1
SFO,2019-11-17,53.1
SFO,2019-11-17,52
SFO,2019-11-17,57
SFO,2019-11-17,60.1
SFO,2019-11-17,61
SFO,2019-11-17,63
SFO,2019-11-17,64
SFO,2019-11-17,73
SFO,2019-11-17,72
SFO,2019-11-17,73
SFO,2019-11-17,72
SFO,2019-11-17,66.9
SFO,2019-11-17,66
SFO,2019-11-17,62.1
SFO,2019-11-17,61
SFO,2019-11-17,62.1
SFO,2019-11-17,61
SFO,2019-11-17,59
SFO,2019-11-18,61
SFO,2019-11-18,55
SFO,2019-11-18,55
SFO,2019-11-18,55
SFO,2019-11-18,52
SFO,2019-11-18,53.1
SFO,2019-11-18,55
SFO,2019-11-18,55
SFO,2019-11-18,59
SFO,2019-11-18,61
SFO,2019-11-18,61
SFO,2019-11-18,63
SFO,2019-11-18,64.9
SFO,2019-11-18,64.9
SFO,2019-11-18,64.9
SFO,2019-11-18,66
SFO,2019-11-18,66
SFO,2019-11-18,64
SFO,2019-11-18,59
SFO,2019-11-18,57.9
SFO,2019-11-18,55.9
SFO,2019-11-18,55
SFO,2019-11-18,55.9
SFO,2019-11-18,55.9
SFO,2019-11-18,57
SFO,2019-11-19,57.9
SFO,2019-11-19,57
SFO,2019-11-19,57.9
SFO,2019-11-19,57.9
SFO,2019-11-19,57.9
SFO,2019-11-19,57
SFO,2019-11-19,57
SFO,2019-11-19,55
SFO,2019-11-19,55.9
SFO,2019-11-19,55
SFO,2019-11-19,55.9
SFO,2019-11-19,55
SFO,2019-11-19,59
SFO,2019-11-19,61
SFO,2019-11-19,61
SFO,2019-11-19,61
SFO,2019-11-19,61
SFO,2019-11-19,61
SFO,2019-11-19,60.1
SFO,2019-11-19,59
SFO,2019-11-19,55
SFO,2019-11-19,55.9
SFO,2019-11-19,55
SFO,2019-11-19,55
SFO,2019-11-19,54
SFO,2019-11-19,54
SFO,2019-11-19,55
SFO,2019-11-20,53.1
SFO,2019-11-20,54
SFO,2019-11-20,53.1
SFO,2019-11-20,52
SFO,2019-11-20,54
SFO,2019-11-20,52
SFO,2019-11-20,53.1
SFO,2019-11-20,53.1
SFO,2019-11-20,53.1
SFO,2019-11-20,60.1
SFO,2019-11-20,64
SFO,2019-11-20,64.9
SFO,2019-11-20,64.9
SFO,2019-11-20,66.9
SFO,2019-11-20,66.2
SFO,2019-11-20,66.9
SFO,2019-11-20,64
SFO,2019-11-20,64
SFO,2019-11-20,62.1
SFO,2019-11-20,60.1
SFO,2019-11-20,59
SFO,2019-11-20,61
SFO,2019-11-20,57.9
SFO,2019-11-20,55.9
SFO,2019-11-20,55.9
SFO,2019-11-20,55
SFO,2019-11-21,57.9
SFO,2019-11-21,59
SFO,2019-11-21,59
SFO,2019-11-21,59
SFO,2019-11-21,57.9
SFO,2019-11-21,55
SFO,2019-11-21,55
SFO,2019-11-21,54
SFO,2019-11-21,53.1
SFO,2019-11-21,55
SFO,2019-11-21,55.9
SFO,2019-11-21,59
SFO,2019-11-21,60.1
SFO,2019-11-21,61
SFO,2019-11-21,61
SFO,2019-11-21,61
SFO,2019-11-21,62.1
SFO,2019-11-21,59
SFO,2019-11-21,55.9
SFO,2019-11-21,57
SFO,2019-11-21,55.9
SFO,2019-11-21,57
SFO,2019-11-21,55
SFO,2019-11-21,55
SFO,2019-11-22,54
SFO,2019-11-22,50
SFO,2019-11-22,50
SFO,2019-11-22,51.1
SFO,2019-11-22,50
SFO,2019-11-22,50
SFO,2019-11-22,50
SFO,2019-11-22,52
SFO,2019-11-22,53.1
SFO,2019-11-22,53.1
SFO,2019-11-22,55
SFO,2019-11-22,55
SFO,2019-11-22,59
SFO,2019-11-22,60.1
SFO,2019-11-22,60.1
SFO,2019-11-22,61
SFO,2019-11-22,61
SFO,2019-11-22,61
SFO,2019-11-22,57.9
SFO,2019-11-22,55.9
SFO,2019-11-22,55
SFO,2019-11-22,55
SFO,2019-11-22,55
SFO,2019-11-22,55.9
SFO,2019-11-22,53.1
SFO,2019-11-23,53.1
SFO,2019-11-23,54
SFO,2019-11-23,50
SFO,2019-11-23,51.1
SFO,2019-11-23,46.9
SFO,2019-11-23,48.9
SFO,2019-11-23,48
SFO,2019-11-23,52
SFO,2019-11-23,52
SFO,2019-11-23,55.9
SFO,2019-11-23,57.9
SFO,2019-11-23,59
SFO,2019-11-23,61
SFO,2019-11-23,61
SFO,2019-11-23,61
SFO,2019-11-23,64.9
SFO,2019-11-23,66.9
SFO,2019-11-23,61
SFO,2019-11-23,57.9
SFO,2019-11-23,59
SFO,2019-11-23,59
SFO,2019-11-23,55.9
SFO,2019-11-23,53.1
SFO,2019-11-23,53.1
SFO,2019-11-24,54
SFO,2019-11-24,53.1
SFO,2019-11-24,50
SFO,2019-11-24,46.9
SFO,2019-11-24,46.9
SFO,2019-11-24,48
SFO,2019-11-24,46.9
SFO,2019-11-24,46.9
SFO,2019-11-24,50
SFO,2019-11-24,57
SFO,2019-11-24,59
SFO,2019-11-24,59
SFO,2019-11-24,61
SFO,2019-11-24,61
SFO,2019-11-24,61
SFO,2019-11-24,66.9
SFO,2019-11-24,66.9
SFO,2019-11-24,63
SFO,2019-11-24,55
SFO,2019-11-24,55.9
SFO,2019-11-24,55
SFO,2019-11-24,52
SFO,2019-11-24,53.1
SFO,2019-11-24,54
SFO,2019-11-25,50
SFO,2019-11-25,51.1
SFO,2019-11-25,48.9
SFO,2019-11-25,48.9
SFO,2019-11-25,52
SFO,2019-11-25,52
SFO,2019-11-25,50
SFO,2019-11-25,52
SFO,2019-11-25,54
SFO,2019-11-25,57
SFO,2019-11-25,59
SFO,2019-11-25,59
SFO,2019-11-25,63
SFO,2019-11-25,62.1
SFO,2019-11-25,61
SFO,2019-11-25,57.9
SFO,2019-11-25,57.9
SFO,2019-11-25,55
SFO,2019-11-25,54
SFO,2019-11-25,54
SFO,2019-11-25,53.1
SFO,2019-11-25,54
SFO,2019-11-25,53.1
SFO,2019-11-25,52
SFO,2019-11-26,51.1
SFO,2019-11-26,50
SFO,2019-11-26,46.9
SFO,2019-11-26,46.9
SFO,2019-11-26,46.9
SFO,2019-11-26,46.9
SFO,2019-11-26,46.9
SFO,2019-11-26,46.9
SFO,2019-11-26,50
SFO,2019-11-26,55
SFO,2019-11-26,54
SFO,2019-11-26,55
SFO,2019-11-26,55
SFO,2019-11-26,52
SFO,2019-11-26,54
SFO,2019-11-26,50
SFO,2019-11-26,48.9
SFO,2019-11-26,48
SFO,2019-11-26,48
SFO,2019-11-26,50
SFO,2019-11-26,48.9
SFO,2019-11-26,52
SFO,2019-11-26,52
SFO,2019-11-26,50
SFO,2019-11-26,50
SFO,2019-11-26,54
SFO,2019-11-26,54
SFO,2019-11-26,51.1
SFO,2019-11-27,50
SFO,2019-11-27,48.9
SFO,2019-11-27,46.9
SFO,2019-11-27,46.9
SFO,2019-11-27,46.9
SFO,2019-11-27,46.9
SFO,2019-11-27,46.9
SFO,2019-11-27,46.9
SFO,2019-11-27,46
SFO,2019-11-27,46.9
SFO,2019-11-27,46.9
SFO,2019-11-27,50
SFO,2019-11-27,46.9
SFO,2019-11-27,50
SFO,2019-11-27,50
SFO,2019-11-27,50
SFO,2019-11-27,50
SFO,2019-11-27,48
SFO,2019-11-27,46.9
SFO,2019-11-27,46.9
SFO,2019-11-27,44.1
SFO,2019-11-27,44.1
SFO,2019-11-27,44.1
SFO,2019-11-27,44.1
SFO,2019-11-27,44.1
SFO,2019-11-28,44.1
SFO,2019-11-28,44.1
SFO,2019-11-28,44.1
SFO,2019-11-28,44.1
SFO,2019-11-28,41
SFO,2019-11-28,42.1
SFO,2019-11-28,43
SFO,2019-11-28,42.1
SFO,2019-11-28,44.1
SFO,2019-11-28,48
SFO,2019-11-28,46.9
SFO,2019-11-28,46.9
SFO,2019-11-28,46.4
SFO,2019-11-28,46.9
SFO,2019-11-28,46.9
SFO,2019-11-28,48.9
SFO,2019-11-28,50
SFO,2019-11-28,50
SFO,2019-11-28,50
SFO,2019-11-28,48.9
SFO,2019-11-28,48
SFO,2019-11-28,44.1
SFO,2019-11-28,45
SFO,2019-11-28,45
SFO,2019-11-28,44.1
SFO,2019-11-29,44.1
SFO,2019-11-29,45
SFO,2019-11-29,46.9
SFO,2019-11-29,44.1
SFO,2019-11-29,42.1
SFO,2019-11-29,44.1
SFO,2019-11-29,41
SFO,2019-11-29,44.1
SFO,2019-11-29,45
SFO,2019-11-29,48.9
SFO,2019-11-29,50
SFO,2019-11-29,52
SFO,2019-11-29,52
SFO,2019-11-29,50
SFO,2019-11-29,52
SFO,2019-11-29,52
SFO,2019-11-29,46.9
SFO,2019-11-29,48
SFO,2019-11-29,48
SFO,2019-11-29,46.9
SFO,2019-11-29,44.1
SFO,2019-11-29,44.1
SFO,2019-11-29,45
SFO,2019-11-29,44.1
SFO,2019-11-30,42.1
SFO,2019-11-30,42.1
SFO,2019-11-30,37.9
SFO,2019-11-30,42.1
SFO,2019-11-30,42.1
SFO,2019-11-30,43
SFO,2019-11-30,44.1
SFO,2019-11-30,44.1
SFO,2019-11-30,46
SFO,2019-11-30,46.9
SFO,2019-11-30,48
SFO,2019-11-30,51.1
SFO,2019-11-30,48.9
SFO,2019-11-30,50
SFO,2019-11-30,52
SFO,2019-11-30,50
SFO,2019-11-30,48.9
SFO,2019-11-30,50
SFO,2019-11-30,53.1
SFO,2019-11-30,52
SFO,2019-11-30,54
SFO,2019-11-30,54
SFO,2019-11-30,53.1
SFO,2019-11-30,55.9
SFO,2019-12-01,55.9
SFO,2019-12-01,55.9
SFO,2019-12-01,55.9
SFO,2019-12-01,55.9
SFO,2019-12-01,55
SFO,2019-12-01,55
SFO,2019-12-01,55
SFO,2019-12-01,55
SFO,2019-12-01,55.9
SFO,2019-12-01,55.9
SFO,2019-12-01,55.9
SFO,2019-12-01,55.9
SFO,2019-12-01,55.9
SFO,2019-12-01,55.9
SFO,2019-12-01,55
SFO,2019-12-01,59
SFO,2019-12-01,55.9
SFO,2019-12-01,55
SFO,2019-12-01,57.9
SFO,2019-12-01,59
SFO,2019-12-01,55.9
SFO,2019-12-01,55.9
SFO,2019-12-01,57.9
SFO,2019-12-01,55.9
SFO,2019-12-01,55
SFO,2019-12-02,55
SFO,2019-12-02,55.4
SFO,2019-12-02,55
SFO,2019-12-02,55
SFO,2019-12-02,55
SFO,2019-12-02,54
SFO,2019-12-02,55
SFO,2019-12-02,55
SFO,2019-12-02,54
SFO,2019-12-02,55
SFO,2019-12-02,55
SFO,2019-12-02,55
SFO,2019-12-02,55.9
SFO,2019-12-02,55
SFO,2019-12-02,55.9
SFO,2019-12-02,55
SFO,2019-12-02,55.4
SFO,2019-12-02,55
SFO,2019-12-02,55
SFO,2019-12-02,55
SFO,2019-12-02,55.9
SFO,2019-12-02,55.9
SFO,2019-12-02,57.9
SFO,2019-12-02,55.9
SFO,2019-12-02,57.9
SFO,2019-12-02,55
SFO,2019-12-02,55.9
SFO,2019-12-02,55.9
SFO,2019-12-02,55.9
SFO,2019-12-02,55.9
SFO,2019-12-02,55.9
SFO,2019-12-02,55.9
SFO,2019-12-02,55.9
SFO,2019-12-02,55.9
SFO,2019-12-03,55.9
SFO,2019-12-03,55
SFO,2019-12-03,53.1
SFO,2019-12-03,53.1
SFO,2019-12-03,54
SFO,2019-12-03,53.1
SFO,2019-12-03,53.1
SFO,2019-12-03,52
SFO,2019-12-03,54
SFO,2019-12-03,55
SFO,2019-12-03,55.9
SFO,2019-12-03,57.9
SFO,2019-12-03,61
SFO,2019-12-03,61
SFO,2019-12-03,60.1
SFO,2019-12-03,59
SFO,2019-12-03,59
SFO,2019-12-03,57
SFO,2019-12-03,55
SFO,2019-12-03,57
SFO,2019-12-03,55.9
SFO,2019-12-03,55.9
SFO,2019-12-03,55
SFO,2019-12-03,55
SFO,2019-12-04,55.9
SFO,2019-12-04,55
SFO,2019-12-04,55
SFO,2019-12-04,53.1
SFO,2019-12-04,53.1
SFO,2019-12-04,53.1
SFO,2019-12-04,53.1
SFO,2019-12-04,54
SFO,2019-12-04,55
SFO,2019-12-04,53.1
SFO,2019-12-04,53.1
SFO,2019-12-04,55
SFO,2019-12-04,55
SFO,2019-12-04,55
SFO,2019-12-04,55.9
SFO,2019-12-04,55.9
SFO,2019-12-04,55
SFO,2019-12-04,55
SFO,2019-12-04,55.9
SFO,2019-12-04,55
SFO,2019-12-04,55
SFO,2019-12-04,55.9
SFO,2019-12-04,55.9
SFO,2019-12-04,55.9
SFO,2019-12-04,55.9
SFO,2019-12-04,55
SFO,2019-12-04,55
SFO,2019-12-04,55.9
SFO,2019-12-04,55.9
SFO,2019-12-04,55
SFO,2019-12-05,55.9
SFO,2019-12-05,55.9
SFO,2019-12-05,55.9
SFO,2019-12-05,55.9
SFO,2019-12-05,55.9
SFO,2019-12-05,55
SFO,2019-12-05,55.9
SFO,2019-12-05,55
SFO,2019-12-05,52
SFO,2019-12-05,54
SFO,2019-12-05,55
SFO,2019-12-05,55
SFO,2019-12-05,55.9
SFO,2019-12-05,55.9
SFO,2019-12-05,55.9
SFO,2019-12-05,55
SFO,2019-12-05,55.9
SFO,2019-12-05,60.1
SFO,2019-12-05,60.1
SFO,2019-12-05,55
SFO,2019-12-05,55
SFO,2019-12-05,55.9
SFO,2019-12-05,57
SFO,2019-12-05,55
SFO,2019-12-05,57
SFO,2019-12-05,57
SFO,2019-12-06,55.9
SFO,2019-12-06,57.9
SFO,2019-12-06,55.9
SFO,2019-12-06,55
SFO,2019-12-06,55.9
SFO,2019-12-06,55.9
SFO,2019-12-06,55
SFO,2019-12-06,55
SFO,2019-12-06,55
SFO,2019-12-06,57.9
SFO,2019-12-06,59
SFO,2019-12-06,60.1
SFO,2019-12-06,60.1
SFO,2019-12-06,64.9
SFO,2019-12-06,64
SFO,2019-12-06,64
SFO,2019-12-06,61
SFO,2019-12-06,62.1
SFO,2019-12-06,60.1
SFO,2019-12-06,59
SFO,2019-12-06,59
SFO,2019-12-06,57.9
SFO,2019-12-06,55
SFO,2019-12-06,55
SFO,2019-12-06,55.4
SFO,2019-12-06,55
SFO,2019-12-07,55
SFO,2019-12-07,55
SFO,2019-12-07,55
SFO,2019-12-07,55
SFO,2019-12-07,60.1
SFO,2019-12-07,61
SFO,2019-12-07,61
SFO,2019-12-07,61
SFO,2019-12-07,60.1
SFO,2019-12-07,61
SFO,2019-12-07,61
SFO,2019-12-07,62.1
SFO,2019-12-07,64.9
SFO,2019-12-07,66
SFO,2019-12-07,61
SFO,2019-12-07,61
SFO,2019-12-07,62.1
SFO,2019-12-07,62.1
SFO,2019-12-07,62.1
SFO,2019-12-07,62.1
SFO,2019-12-07,62.1
SFO,2019-12-07,61
SFO,2019-12-07,60.1
SFO,2019-12-07,60.1
SFO,2019-12-07,61
SFO,2019-12-07,60.1
SFO,2019-12-07,57.9
SFO,2019-12-07,60.1
SFO,2019-12-07,57.9
SFO,2019-12-08,57.9
SFO,2019-12-08,57.9
SFO,2019-12-08,57.9
SFO,2019-12-08,60.1
SFO,2019-12-08,60.1
SFO,2019-12-08,57
SFO,2019-12-08,57
SFO,2019-12-08,55
SFO,2019-12-08,55
SFO,2019-12-08,55
SFO,2019-12-08,57
SFO,2019-12-08,55.9
SFO,2019-12-08,55
SFO,2019-12-08,59
SFO,2019-12-08,61
SFO,2019-12-08,59
SFO,2019-12-08,59
SFO,2019-12-08,61
SFO,2019-12-08,59
SFO,2019-12-08,57.9
SFO,2019-12-08,55
SFO,2019-12-08,53.1
SFO,2019-12-08,53.1
SFO,2019-12-08,54
SFO,2019-12-08,55
SFO,2019-12-08,53.1
SFO,2019-12-08,53.1
SFO,2019-12-08,54
SFO,2019-12-08,53.1
SFO,2019-12-08,53.1
SFO,2019-12-09,53.1
SFO,2019-12-09,54
SFO,2019-12-09,51.1
SFO,2019-12-09,48.9
SFO,2019-12-09,50
SFO,2019-12-09,50
SFO,2019-12-09,51.1
SFO,2019-12-09,52
SFO,2019-12-09,52
SFO,2019-12-09,52
SFO,2019-12-09,52
SFO,2019-12-09,51.1
SFO,2019-12-09,48.9
SFO,2019-12-09,50
SFO,2019-12-09,51.1
SFO,2019-12-09,52
SFO,2019-12-09,53.1
SFO,2019-12-09,55
SFO,2019-12-09,55
SFO,2019-12-09,55
SFO,2019-12-09,55.9
SFO,2019-12-09,55.9
SFO,2019-12-09,55
SFO,2019-12-09,55.9
SFO,2019-12-09,55
SFO,2019-12-09,55
SFO,2019-12-09,55
SFO,2019-12-09,55
SFO,2019-12-09,55.9
SFO,2019-12-09,55
SFO,2019-12-10,54
SFO,2019-12-10,53.1
SFO,2019-12-10,54
SFO,2019-12-10,52
SFO,2019-12-10,51.1
SFO,2019-12-10,52
SFO,2019-12-10,52
SFO,2019-12-10,52
SFO,2019-12-10,52
SFO,2019-12-10,53.1
SFO,2019-12-10,53.1
SFO,2019-12-10,55
SFO,2019-12-10,55.9
SFO,2019-12-10,55.9
SFO,2019-12-10,57
SFO,2019-12-10,57.9
SFO,2019-12-10,57.9
SFO,2019-12-10,55.9
SFO,2019-12-10,55.9
SFO,2019-12-10,57
SFO,2019-12-10,55
SFO,2019-12-10,54
SFO,2019-12-10,54
SFO,2019-12-10,54
SFO,2019-12-10,55
SFO,2019-12-10,55
SFO,2019-12-11,55
SFO,2019-12-11,55
SFO,2019-12-11,55
SFO,2019-12-11,55
SFO,2019-12-11,55
SFO,2019-12-11,55
SFO,2019-12-11,53.6
SFO,2019-12-11,53.1
SFO,2019-12-11,55
SFO,2019-12-11,55
SFO,2019-12-11,55
SFO,2019-12-11,53.6
SFO,2019-12-11,53.1
SFO,2019-12-11,53.1
SFO,2019-12-11,53.1
SFO,2019-12-11,53.1
SFO,2019-12-11,52
SFO,2019-12-11,53.1
SFO,2019-12-11,53.1
SFO,2019-12-11,55.9
SFO,2019-12-11,55
SFO,2019-12-11,55.9
SFO,2019-12-11,55
SFO,2019-12-11,55.9
SFO,2019-12-11,55
SFO,2019-12-11,57.9
SFO,2019-12-11,57.9
SFO,2019-12-11,57.9
SFO,2019-12-11,55.9
SFO,2019-12-11,57.9
SFO,2019-12-11,61
SFO,2019-12-11,59
SFO,2019-12-11,59
SFO,2019-12-11,57.9
SFO,2019-12-11,61
SFO,2019-12-11,61
SFO,2019-12-12,62.1
SFO,2019-12-12,61
SFO,2019-12-12,61
SFO,2019-12-12,62.1
SFO,2019-12-12,61
SFO,2019-12-12,60.1
SFO,2019-12-12,61
SFO,2019-12-12,57.9
SFO,2019-12-12,57.9
SFO,2019-12-12,57.9
SFO,2019-12-12,61
SFO,2019-12-12,57.9
SFO,2019-12-12,60.1
SFO,2019-12-12,57.9
SFO,2019-12-12,59
SFO,2019-12-12,59
SFO,2019-12-12,57.9
SFO,2019-12-12,61
SFO,2019-12-12,59
SFO,2019-12-12,59
SFO,2019-12-12,59
SFO,2019-12-12,59
SFO,2019-12-12,57.9
SFO,2019-12-12,59
SFO,2019-12-12,57.9
SFO,2019-12-13,55.9
SFO,2019-12-13,55
SFO,2019-12-13,55.9
SFO,2019-12-13,55.9
SFO,2019-12-13,55.9
SFO,2019-12-13,55.9
SFO,2019-12-13,55.9
SFO,2019-12-13,55.9
SFO,2019-12-13,55.9
SFO,2019-12-13,55
SFO,2019-12-13,55.9
SFO,2019-12-13,55
SFO,2019-12-13,55
SFO,2019-12-13,57
SFO,2019-12-13,57.9
SFO,2019-12-13,55.9
SFO,2019-12-13,55
SFO,2019-12-13,59
SFO,2019-12-13,59
SFO,2019-12-13,60.1
SFO,2019-12-13,57.9
SFO,2019-12-13,57.9
SFO,2019-12-13,57.9
SFO,2019-12-13,57.9
SFO,2019-12-13,59
SFO,2019-12-13,55.9
SFO,2019-12-13,57.9
SFO,2019-12-13,59
SFO,2019-12-13,57
SFO,2019-12-13,57
SFO,2019-12-14,57
SFO,2019-12-14,55.9
SFO,2019-12-14,55.4
SFO,2019-12-14,55
SFO,2019-12-14,54
SFO,2019-12-14,54
SFO,2019-12-14,52
SFO,2019-12-14,55
SFO,2019-12-14,53.1
SFO,2019-12-14,54
SFO,2019-12-14,54
SFO,2019-12-14,53.1
SFO,2019-12-14,55
SFO,2019-12-14,55.9
SFO,2019-12-14,57
SFO,2019-12-14,57.9
SFO,2019-12-14,57.9
SFO,2019-12-14,55.9
SFO,2019-12-14,55.9
